sofifa_id,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,height_cm
231932,L. Chhangte,Lallianzuala Chhangte,LM,61,67,525000.0,500.0,24,167
232418,Y. Takeda,武田 洋平,GK,61,61,60000.0,950.0,34,190
232583,M. Yuzawa,汤泽 聖人,RB,61,62,350000.0,850.0,27,179
232633,M. Hayashi,林 瑞輝,GK,61,66,400000.0,1000.0,24,182
232675,M. Al Mufarrij,Muteb Abdullah Al Mufarrij,CB,61,68,600000.0,5000.0,24,182
232677,A. Al Sharid,Abdulaziz Mubarak Al Sharid,"CM, CDM",61,62,375000.0,3000.0,27,168
232680,A. Al Qahtani,Abdulkarim Ayidh Al Qahtani,"CAM, RM, LM",61,61,325000.0,4000.0,28,173
232682,A. Al Suwat,Abdulmajeed Abdullah Al-Swat,"CAM, RM, CM",61,63,400000.0,3000.0,26,166
232816,A. Rivero,Alejandro Ezequiel Rivero González,GK,61,68,550000.0,1000.0,23,189
232959,H. Tameda,为田 大貴,"LM, RM, CM",61,61,350000.0,2000.0,27,175
233006,D. Jakubik,Damian Jakubik,RB,61,61,240000.0,850.0,31,183
233054,Chen Xiao,陈晓,CB,61,61,220000.0,2000.0,31,187
233284,Hong Joon Ho,홍준호 洪俊浩,CB,61,62,325000.0,1000.0,27,190
233492,J. Felix,Joel Rasmus Felix,CB,61,70,675000.0,2000.0,23,190
233687,T. Odusina,Oluwarotimi Mark Odusina,CB,61,68,625000.0,2000.0,21,186
233691,M. Adamonis,Marius Adamonis,GK,61,67,425000.0,5000.0,24,191
233814,J. Romaña,Jhohan Sebastián Romaña Espitia,CB,61,72,700000.0,1000.0,22,185
233950,M. Smith,Matthew Smith,"LM, ST, LW",61,65,475000.0,650.0,24,180
233953,J. Deom,Jérôme Déom,"CM, CAM",61,70,725000.0,2000.0,22,175
234295,V. Onovo,Chukwuebuka Vincent Onovo,"CDM, CM",61,66,450000.0,2000.0,25,171
234297,S. Dahlström,Sebastian Dahlström,CM,61,68,650000.0,500.0,24,181
234804,J. Colley,Joseph Colley,CB,61,71,700000.0,750.0,22,187
234858,M. Funk,Marius Funk,GK,61,65,350000.0,3000.0,25,187
234912,J. Geissmann,Joël Geissmann,"CM, CDM",61,61,325000.0,3000.0,28,187
235247,S. Smith,Samuel Toby Smith,ST,61,69,725000.0,2000.0,23,185
235597,M. Al Anazi,Mazyad Freeh Al-Enezi,GK,61,61,170000.0,2000.0,31,178
235918,T. Paredes,Teodoro Paul Paredes Pavón,CB,61,63,325000.0,500.0,28,184
235939,F. Zorba,Furkan Zorba,"CB, LB",61,70,675000.0,1000.0,23,185
236197,Hélton Carvalhal,Hélton Fernando Carvalhal Lima,ST,61,61,325000.0,5000.0,29,187
236234,C. Huanca,César Alejandro Huanca Araya,ST,61,75,800000.0,1000.0,20,184
236588,Q. Bena,Quentin Bena,"CDM, CM",61,67,475000.0,1000.0,23,185
236662,P. Vagić,Pavle Vagić,"CDM, CM, CB",61,75,775000.0,950.0,21,188
236689,K. Al Samiri,Khaled Al Samiri,"CM, CDM, RM",61,66,500000.0,6000.0,24,168
236785,T. Abrahams,Tristan Michael Alexander Abrahams,ST,61,69,750000.0,2000.0,22,185
237027,Kim Bo Seop,김보섭 金奉徐,"RW, ST",61,67,525000.0,1000.0,23,183
237089,Park Won Jae,박원재 朴源载,"RB, RM",61,62,350000.0,1000.0,27,175
237095,Lee Ji Hoon,이지훈 李智训,RB,61,61,325000.0,1000.0,27,176
237185,J. Davies,Jordan Andrew Davies,CM,61,67,525000.0,500.0,22,168
237201,K. McIntosh,Kendall Isaiah McIntosh,GK,61,62,275000.0,1000.0,27,183
237204,R. Hackett-Fairchild,Reeco Lee Hackett-Fairchild,"RM, LM, CAM",61,70,725000.0,2000.0,23,191
237208,P. Lewis,Paul James Lewis,"CM, CAM",61,63,400000.0,4000.0,26,186
237341,S. Stubbs,Sam Alan Stubbs,CB,61,70,700000.0,2000.0,22,190
237506,C. Owens,Charlie Owens,"CM, CAM",61,69,725000.0,3000.0,23,185
237553,A. Yiğiter,Abdullah Yiğiter,GK,61,72,650000.0,1000.0,21,189
237657,E. Orona,Efraín Orona Zavala,"CB, CDM",61,74,750000.0,2000.0,22,182
237699,Z. Dearnley,Zachary Harry Dearnley,ST,61,71,750000.0,2000.0,22,175
237839,K. Sadiki,Kosovar Sadiki,CB,61,72,700000.0,500.0,22,193
237937,F. Myhre,Felix Horn Myhre,"CM, RB, LB",61,72,725000.0,900.0,22,180
237965,Yoon Jong Gyu,윤종규 Jong Gyu Yoon,"RB, RM",61,70,700000.0,900.0,23,173
238057,Kim Joon Hyeong,Joon Hyeong Kim,"CM, CDM",61,66,475000.0,1000.0,25,177
238081,E. Mena,Esneyder Mena Perea,"RM, LM",61,69,725000.0,500.0,23,175
238104,Zhu Jianrong,朱建荣,ST,61,61,325000.0,3000.0,29,185
238117,A. Davies,Archie Daniel Davies,RB,61,69,700000.0,2000.0,22,180
238132,N. Røjkjær,Nicklas Røjkjær,LM,61,67,525000.0,2000.0,22,177
238338,Yun Yong Ho,윤용호 尹永浩,"CAM, CM",61,66,475000.0,1000.0,25,175
238473,E. Mašović,Erhan Mašović,"CDM, CB",61,71,700000.0,3000.0,22,189
238780,D. Volkmer,Dominic Volkmer,CB,61,66,425000.0,1000.0,25,194
238880,J. Pestaña,Jean Carlos Pestaña Hernández,CB,61,68,600000.0,500.0,23,188
239013,A. Perry,Alex Perry,"CDM, CM",61,70,675000.0,2000.0,23,176
239016,D. Schmid,Dominik Robin Schmid,"CDM, CM, CB",61,67,475000.0,2000.0,23,183
239019,J. Delianov,James Delianov,GK,61,71,650000.0,500.0,21,188
239042,H. Al Qahtani,Hussain Al Qahtani,"CDM, CM, CAM",61,63,375000.0,5000.0,26,176
239051,J. Albert,Josué Albert,CB,61,62,300000.0,3000.0,29,185
239126,M. Al Baqawi,Mohammed Kareem Al Baqawi,RB,61,64,400000.0,3000.0,25,170
239221,T. Magloire,Tyler Jordan Magloire,"CB, RB",61,69,700000.0,6000.0,22,185
239371,I. El Maach,Issam El Maach,GK,61,69,650000.0,700.0,21,187
239428,A. Kräuchi,Alessandro Samuele Kräuchi,"RB, RW",61,68,625000.0,2000.0,23,175
239480,S. Härtel,Sascha Härtel,"LB, LWB, LM",61,70,700000.0,1000.0,22,177
239623,D. Torres,Raúl Damián Torres Rodríguez,CM,61,66,500000.0,6000.0,24,172
239646,J. Osabutey,Jonah Osabutey,"ST, RW",61,68,675000.0,2000.0,22,181
239666,T. Müsel,Torben Müsel,ST,61,71,750000.0,4000.0,21,185
239750,J. Valoyes,Jimmy Valoyes Córdoba,CB,61,61,110000.0,500.0,34,190
239783,G. Garner,Gerard Garner,ST,61,69,750000.0,2000.0,22,180
239915,Pedro Martelo,Pedro Alves Correia,ST,61,75,800000.0,2000.0,21,190
239942,A. Ávila,José Andrés Ávila De Santiago,LM,61,70,725000.0,3000.0,23,177
239998,P. Hristov,Petko Hristov,CB,61,74,750000.0,2000.0,22,191
240186,Go Myeong Seok,고명석 Myeong Seok Go,CB,61,67,450000.0,1000.0,25,189
240328,A. Ba Masoud,Ahmed Mohammed Bamsaud,"LB, LM",61,66,450000.0,3000.0,25,175
240345,I. Kanu,Idris Kanu,RWB,61,73,775000.0,2000.0,21,182
240373,T. Shade,Tyrese Shade,"RM, ST",61,75,800000.0,10000.0,21,183
240420,I. Contreras,Iván Alejandro Contreras Araya,"RB, CB",61,76,750000.0,500.0,19,175
240472,Hu Ruibao,胡睿宝,"LWB, LB",61,67,475000.0,2000.0,24,185
240473,T. Wilson,Tyreke Wilson,LB,61,72,700000.0,500.0,21,172
240489,M. Christiansen,Mads Hedenstad Christiansen,GK,61,77,750000.0,500.0,20,186
240506,F. Arhin,Frank Arhin,"CAM, CM",61,66,500000.0,850.0,22,166
240524,M. Ebiye,Moses Ebiye,ST,61,67,525000.0,950.0,24,185
240604,M. Clark,Mitchell Reece Clark,"RWB, RB, LB",61,69,700000.0,900.0,22,173
240674,C. Merrie,Christopher Francis Merrie,"CDM, CM",61,72,700000.0,2000.0,22,176
240722,Campos,Gaizka Campos Bahíllo,GK,61,65,350000.0,3000.0,26,189
240725,I. Aaneba,Ismaël Aaneba,"RB, CB",61,72,700000.0,1000.0,22,182
240772,S. Mallon,Stephen Anthony Mallon,LM,61,73,800000.0,600.0,22,178
240786,A. Koiki,Abd-Al-Ali Morakinyo Olaposi Koiki,LB,61,66,475000.0,2000.0,21,187
240813,J. Gibson,Jordan Lewis Gibson,RW,61,67,525000.0,2000.0,23,178
240856,B. Bayazit,Bilal Bayazit,GK,61,71,650000.0,2000.0,22,185
240882,Maga,Miguel Ângelo Moreira Magalhães,RB,61,71,700000.0,1000.0,22,174
240939,D. Beyreuther,Deji-Ousman Beyreuther,LB,61,70,700000.0,550.0,21,180
240946,F. Jno-Baptiste,Francis Jno-Baptiste,ST,61,68,675000.0,800.0,21,183
241048,J. Tuominen,Jasse Sakari Tuominen,"ST, RW",61,66,475000.0,1000.0,25,187
241053,Gabriel Barbosa,Gabriel Barbosa Avelino,ST,61,69,750000.0,1000.0,22,195
241277,J. Steinkötter,Justin Steinkötter,ST,61,71,750000.0,1000.0,21,184
241312,Hu Jinghang,胡靖航,ST,61,66,500000.0,4000.0,24,183
241335,Zhang Xiuwei,张修维,"CM, CDM",61,66,475000.0,4000.0,25,173
241349,Tian Yinong,田依浓,"CM, CDM",61,61,325000.0,2000.0,30,182
241382,R. Tulloch,Rayhaan Rahim Amari Tulloch,"LW, LM, ST",61,77,850000.0,6000.0,20,178
241397,G. Nurse,George Damien Nurse,"LB, LWB, CM",61,71,700000.0,2000.0,22,181
241428,H. Knibbs,Harvey Andrew Knibbs,ST,61,67,525000.0,2000.0,22,187
241440,R. Akbari,Rahmat Akbari,"CM, CDM",61,70,725000.0,850.0,21,185
241452,J. Diamond,Jack Tyler Diamond,"RM, RW",61,73,800000.0,2000.0,21,175
241475,P. Soiri,Pyry Henri Hidipo Soiri,"LW, RW",61,62,,,26,183
241552,J. Italiano,Jacob Michael Italiano,"LM, RM, LB",61,73,775000.0,3000.0,19,177
241650,J. Lahne,Jack Daniel Kalichi Lahne,"ST, RM",61,71,725000.0,800.0,19,174
241817,E. Taha,Ervin Taha,ST,61,70,750000.0,2000.0,22,174
241818,L. Buades,Lucas Buadés,"RM, ST",61,68,650000.0,900.0,23,180
241825,T. Francois,Tyrese Jay Francois,CM,61,74,775000.0,7000.0,20,175
241875,W. Ferry,Will Ferry,"LM, LW, LB",61,71,725000.0,6000.0,21,173
241953,R. Slater,Regan Slater,"CM, CDM",61,71,725000.0,4000.0,21,173
242034,J. Díaz Price,Jorge Roberto Díaz Price,LM,61,70,725000.0,4000.0,22,176
242134,G. Vetti,Gaute Høberg Vetti,CM,61,70,725000.0,850.0,22,180
242276,Wang Ziming,王子铭,ST,61,66,500000.0,3000.0,24,187
242282,B. Hosannah,Bryce Hosannah,"RWB, RB",61,69,700000.0,500.0,22,181
242286,A. Drinan,Aaron John Drinan,ST,61,70,725000.0,3000.0,23,182
242370,J. Bocanegra,Johan Steven Bocanegra Mora,LM,61,73,800000.0,550.0,22,170
242609,M. Yoshioka,Masakazu Yoshioka,"LW, RM",61,62,375000.0,1000.0,26,163
242652,B. Mines,Benjamin Mines,"RM, CAM",61,69,725000.0,1000.0,21,175
242732,O. Otasowie,Ebeguowen Owen Otasowie,"CDM, CB, CM",61,77,825000.0,3000.0,20,191
242746,C. Goteni,Chris-Vianney Goteni,CB,61,67,475000.0,1000.0,23,190
242804,B. Lundgaard,Ben Lundgaard,GK,61,66,375000.0,1000.0,25,196
242809,C. Shields,Connor Shields,"RW, ST",61,67,525000.0,1000.0,23,178
242893,I. Koné,Ibrahima Koné,ST,61,71,750000.0,950.0,22,190
242990,E. Collier,Elliott Collier,"RM, CM, ST",61,61,350000.0,2000.0,26,193
243004,A. Angulo,Anderson Darley Angulo Tenorio,"CB, LB",61,67,450000.0,500.0,25,187
243021,E. Ortega,Edyairth Alberto Ortega Alatorre,CM,61,68,650000.0,2000.0,24,176
243056,A. Lewis,Adam Lewis,"LB, LWB",61,74,775000.0,9000.0,21,175
243294,T. Leysen,Tobe Leysen,GK,61,75,675000.0,850.0,19,188
243345,J. Rieckmann,Julian Rieckmann,"CB, CDM",61,73,750000.0,600.0,20,186
243464,J. Stroud,Jared Presson Stroud,"RM, LM, CAM",61,64,450000.0,1000.0,24,178
243468,A. Balanta,Andrés Felipe Balanta Cifuentes,CDM,61,76,775000.0,500.0,21,178
243603,L. Ranger,Lars Mogstad Ranger,RWB,61,72,700000.0,850.0,22,176
243767,G. Kilkenny,Gavin Kilkenny,"CM, CAM",61,74,800000.0,4000.0,21,173
243827,L. Cass,Lewis Graham Cass,"CB, RB",61,74,750000.0,4000.0,21,186
243831,B. Radulović,Bojan Radulović Samouković,ST,61,68,675000.0,1000.0,21,192
243866,T. Gundelund,Thomas Gundelund Nielsen,"RB, CDM",61,71,675000.0,1000.0,19,180
243971,T. Knost,Tobias-Mbunjiro Knost,"RB, CB",61,68,625000.0,600.0,21,178
244010,Josemi Castañeda,José Miguel Castañeda Macho,"CM, CDM",61,69,725000.0,2000.0,23,173
244048,L. Coordes,Luis Ángel Coordes,"LM, RM",61,73,800000.0,3000.0,22,180
244178,T. Kretzschmar,Tom Kretzschmar,GK,61,70,650000.0,500.0,22,185
244179,N. Niemann,Noel Niemann,"CAM, ST",61,74,800000.0,3000.0,21,171
244191,J. Anang,Joseph Tetteh Anang,GK,61,74,700000.0,5000.0,21,183
244501,M. Orłowski,Maciej Orłowski,"RB, CB",61,61,325000.0,850.0,27,179
244510,M. Hauptmann,Marius Hauptmann,"RM, RB",61,71,725000.0,500.0,21,177
244563,C. MacPherson,Cameron MacPherson,CM,61,70,725000.0,1000.0,22,177
244567,A. Putna,Andrew Putna,GK,61,64,325000.0,1000.0,26,187
244600,J. van der Gaag,Jordan van der Gaag,CAM,61,72,725000.0,1000.0,22,177
244671,M. Kadlec,Marco Kadlec,"CAM, CM, LM",61,70,725000.0,2000.0,21,183
244715,T. Perry,Taylor Perry,"CAM, CM",61,78,850000.0,1000.0,19,180
244765,J. Mitchell-Lawson,Jayden Mitchell-Lawson,"LW, ST",61,69,725000.0,2000.0,21,168
244818,H. Bellman,Henrik Bellman,"RM, LM, CM",61,67,525000.0,850.0,22,170
244929,J. Daly,James Stanley Daly,ST,61,73,800000.0,2000.0,21,178
244942,S. Guðjohnsen,Sveinn Aron Guðjohnsen,ST,61,70,725000.0,1000.0,23,189
245018,A. Ousou,Aiham Hanz Ousou,CB,61,76,750000.0,500.0,21,186
245067,Y. Taki,滝 裕太,"CF, ST",61,70,750000.0,800.0,21,168
245150,C. Trejo,Christopher Brayan Trejo Morantes,CAM,61,75,800000.0,2000.0,21,179
245165,S. Bose,Subhasish Bose,"LB, LM",61,64,400000.0,650.0,25,186
245174,B. Anderson,Bruce Anderson,"ST, LW",61,69,750000.0,1000.0,22,177
245276,M. Al Rubaie,Mohammed Faraj Al Rubaie Al Yami,GK,61,69,625000.0,4000.0,23,191
245334,João Caiado,João Caiado Vaz Dias,CM,61,70,725000.0,2000.0,22,178
245453,G. Arib,Gaëtan Arib,"CDM, CM",61,68,625000.0,800.0,21,168
245628,A. Abqar,Abdelkabir Abqar,CB,61,71,700000.0,3000.0,22,188
245716,S. Essende,Samuel Essende,ST,61,69,725000.0,1000.0,23,192
245796,N. Balongo,Nelson Felix Balongo Lissondja Vha,ST,61,68,675000.0,2000.0,22,187
245863,V. Gendrey,Valentin Gendrey,"CB, RB",61,71,700000.0,550.0,21,179
245906,M. Fagan-Walcott,Malachi Fagan-Walcott,CB,61,80,800000.0,6000.0,19,185
246121,S. Kelly,Stephen Kelly,CM,61,72,725000.0,6000.0,21,174
246123,D. Redan,Daishawn Orpheo Marvin Redan,ST,61,78,875000.0,6000.0,20,176
246195,C. Elliot,Callan Rennie Elliot,"RB, CAM",61,71,700000.0,650.0,21,175
246233,J. Khasa,Jared Khasa,"RM, LM, ST",61,70,725000.0,4000.0,23,187
246278,Manu Navarro,Manuel Navarro Sánchez,CM,61,75,775000.0,2000.0,20,174
246353,R. Musaba,Richie Ephraim Musaba,"CAM, CM, LM",61,72,725000.0,2000.0,20,182
246399,C. Björk,Carl Björk,ST,61,71,750000.0,1000.0,21,184
246454,D. Revan,Dominic Revan,"CB, LB",61,76,750000.0,6000.0,20,192
246456,D. Bajselmani,Destan Bajselmani,RB,61,68,625000.0,2000.0,22,178
246603,Matis Carvalho,Matis Carvalho,GK,61,71,650000.0,3000.0,22,186
246604,C. Kelman,Charlie Kelman,ST,61,77,850000.0,2000.0,19,175
246650,N. Sommer,Niklas Wilson Sommer,"RB, RM",61,67,475000.0,700.0,23,179
246671,A. Okonkwo,Arthur Okonkwo,GK,61,77,750000.0,3000.0,19,196
246709,A. Skipper,Anton Skipper Hendriksen,CB,61,69,700000.0,2000.0,21,194
246752,E. Joseph,Evens Joseph,"LM, ST",61,73,800000.0,950.0,21,177
246821,K. Hernández,Neder Kaleth Hernández Medina,RW,61,73,800000.0,6000.0,20,167
246829,K. Iwatake,岩武 克弥,"RB, LB, RM",61,64,400000.0,800.0,25,173
246954,S. Liseth,Sondre Liseth,"ST, CAM",61,67,525000.0,850.0,23,182
247001,N. Farrugia,Neil Farrugia,"LWB, LM, RM",61,70,700000.0,600.0,22,185
247042,J. Löfgren,Jesper Löfgren,CB,61,70,675000.0,1000.0,24,193
247123,A. Jonjić,Antonio Jonjić,"RM, RW",61,71,725000.0,1000.0,21,183
247237,M. Römling,Moritz Römling,"LB, LWB",61,71,675000.0,3000.0,20,186
247245,T. Ostrák,Tomáš Ostrák,"RM, LM",61,73,800000.0,3000.0,21,176
247286,S. Hostikka,Santeri Hostikka,"LW, RW",61,65,475000.0,500.0,23,183
247309,S. Junqua,Samuel Junqua,LB,61,68,625000.0,1000.0,24,183
247343,M. Mampala,Manassé Mampala,"ST, LW, RW",61,70,725000.0,2000.0,20,182
247349,J. Jenkins,Jack Jenkins,"CDM, CM",61,77,800000.0,6000.0,19,176
247350,O. Casey,Oliver Casey,"CB, CDM",61,72,675000.0,2000.0,20,188
247376,A. Jenssen,Anders Jenssen,CB,61,64,375000.0,900.0,27,185
247388,A. Buksa,Aleksander Buksa,ST,61,80,825000.0,1000.0,18,188
247395,L. McNally,Luke McNally,CB,61,73,750000.0,1000.0,21,191
247405,D. Céspedes,Diego Andrés Céspedes Maturana,CB,61,70,700000.0,550.0,22,181
247409,J. Boller,Jan Boller,"CB, RB",61,70,700000.0,3000.0,21,185
247426,S. Haji,Siad Haji,"RM, CAM",61,71,725000.0,1000.0,21,173
247444,C. Mesías,Cristopher Mesías Sepúlveda,"CDM, CM",61,71,675000.0,550.0,23,179
247447,O. Antman,Oliver Antman,"CAM, ST, CM",61,74,775000.0,1000.0,19,175
247508,M. Güçlü,Metehan Güçlü,"ST, RW",61,66,500000.0,7000.0,22,182
247638,J. Portillo,Justin Portillo,CDM,61,61,300000.0,1000.0,28,168
247673,M. Ahmed,Mohammed Ahmed Ali Gharib,"RB, CB",61,61,230000.0,500.0,32,182
247734,N. Blom,Njabulo Blom,"CDM, CB, CM",61,70,700000.0,500.0,21,173
247740,A. Arroyo,Andrés Juan Arroyo Romero,"RM, CAM",61,79,850000.0,500.0,19,171
247748,Lee Hee Kyun,Hee Kyun Lee,RW,61,69,725000.0,1000.0,23,168
247836,D. Wilmering,Daniel Wilmering,"LWB, LB",61,71,675000.0,1000.0,20,178
247905,C. Achim,Cosmin Florin Achim,CB,61,66,425000.0,1000.0,25,188
247985,L. Dumitriu,Lucian Mihai Dumitriu,"CM, CAM",61,61,325000.0,1000.0,28,178
248050,H. Burrows,Harrison Burrows,"LWB, CAM",61,74,750000.0,1000.0,19,168
248073,Ș. Târnovanu,Ștefan Târnovanu,GK,61,72,650000.0,1000.0,21,197
248109,D. Paracho,Danilo Paracho,"LM, RM",61,61,375000.0,700.0,25,172
248114,C. Casap,Carlo Roberto Casap,CM,61,69,725000.0,2000.0,22,179
248118,A. Pitu,Alexi Paul Pitu,"LW, CAM",61,75,775000.0,1000.0,19,177
248145,K. Isa,Kevin Amir Isa Luna,"ST, LM",61,76,800000.0,2000.0,20,178
248228,V. De Baunbag,Víctor Christopher De Baunbaug,"ST, RW",61,75,800000.0,4000.0,20,191
248296,S. Fernandes,Seriton Fernandes,RB,61,61,300000.0,500.0,28,174
248298,B. Fernandes,Brandon Fernandes,"LM, CAM",61,62,375000.0,500.0,26,167
248371,Z. Duncan,Zachary Duncan,CM,61,74,800000.0,2000.0,21,183
248384,I. Gruev,Ilia Iliev Gruev,"CDM, LM",61,73,775000.0,1000.0,21,185
248445,R. Horj,Răzvan Horj,CB,61,66,425000.0,2000.0,25,189
248477,S. Chergui,Samir Sophian Chergui,"CDM, RB, CB",61,70,700000.0,1000.0,22,183
248482,K. Al Dawsari,Khalifah Adel Al-Dawsari,"CB, LB",61,70,700000.0,5000.0,22,181
248487,Lee Soo Bin,이수빈 Soo Bin Lee,"CDM, CM",61,75,775000.0,1000.0,21,180
248488,D. Szot,Dawid Szot,RB,61,73,750000.0,1000.0,20,183
248559,L. Pétrot,Léo Pétrot,"LB, CB",61,67,475000.0,3000.0,24,188
248662,A. Linguet,Allan Linguet,"RB, RWB",61,72,700000.0,800.0,21,180
248674,L. Munteanu,Louis Munteanu,ST,61,77,850000.0,5000.0,19,184
248852,Z. Alkurt,Ziya Alkurt,RM,61,61,325000.0,3000.0,30,176
250724,N. Ngoumou,Nathan N'Goumou Minpole,"LW, RW",61,72,725000.0,1000.0,21,182
250758,F. Blake-Tracy,Frazer John Blake-Tracy,LB,61,64,400000.0,1000.0,25,183
250801,T. Tormin,Tyrone Tormin,RW,61,75,800000.0,1000.0,20,172
250884,Javi Siverio,Javier Siverio Toro,ST,61,69,725000.0,500.0,23,182
250948,M. Franzke,Maximilian Franzke,RW,61,70,725000.0,900.0,22,184
250949,M. Zylla,Marcel Zylla,"CAM, LM, CF",61,72,725000.0,1000.0,21,178
251028,K. Poku,Kwame Afriyie Adubofour Poku,"CAM, RM",61,71,700000.0,1000.0,19,179
251054,M. Neicuțescu,Mihai Alexandru Neicuțescu,"LW, LM, ST",61,66,500000.0,1000.0,22,181
251167,S. Raux-Yao,Serge-Philippe Raux-Yao,CB,61,70,700000.0,2000.0,22,196
251176,S. Silvera,Samuel Silvera,"CAM, ST",61,77,850000.0,1000.0,20,173
251192,B. Ndilu,Bridge Ndilu,ST,61,73,800000.0,4000.0,20,186
251201,K. Arnstad,Kristian Fredrik Malt Arnstad,CM,61,79,825000.0,500.0,17,168
251264,H. Holgate,Harrison James Holgate,CB,61,70,700000.0,1000.0,21,186
251312,J. Armer,Jack Armer,LB,61,70,675000.0,2000.0,20,185
251349,T. Baeten,Thibo Baeten,ST,61,74,775000.0,1000.0,19,185
251352,J. Shaffelburg,Jacob Shaffelburg,LM,61,69,725000.0,1000.0,21,178
251417,E. Hottmann,Eric Hottmann,"ST, RM",61,69,750000.0,1000.0,21,187
251427,J. Richardson,Jayden De'Chante Richardson,"RB, RWB",61,74,750000.0,5000.0,20,184
251539,B. Lambert,Boris Lambert,"CB, CDM",61,72,700000.0,1000.0,21,187
251574,M. Sağlam,Murat Sağlam,RB,61,70,700000.0,6000.0,23,175
251603,K. Piscopo,Kevin Piscopo,"CF, ST, CAM",61,69,725000.0,7000.0,23,181
251628,A. Ugur,Adnan Ugur,"CM, LM",61,74,775000.0,2000.0,20,174
251646,J. Papeau,Jayson Papeau,"LM, LW, CM",61,64,425000.0,800.0,25,179
251689,N. Lang,Niklas Lang,CB,61,77,800000.0,500.0,19,185
251772,E. Pérez,Edgar David Pérez Rodríguez,GK,61,61,60000.0,500.0,34,178
251830,D. Hall,Denzel Hall,"RB, CB",61,77,825000.0,1000.0,20,180
251848,R. Moldoveanu,Robert Marian Moldoveanu,"ST, LW",61,65,475000.0,1000.0,22,177
251856,D. Meisel,Dominik Meisel,CM,61,69,725000.0,1000.0,22,175
251889,M. O'Malley,Mason Lewis O'Malley,"LB, LWB",61,72,675000.0,2000.0,20,170
251895,S. Adewoye,Shawn Adewoye,CB,61,72,700000.0,900.0,21,181
251918,A. Matos,Anthonys Gabriel Matos Rivero,CB,61,66,425000.0,500.0,25,183
251926,R. Ndiaye,Rassoul Ndiaye,"CDM, CM",61,80,800000.0,650.0,19,179
252016,D. Waidner,Dennis Waidner,"RB, RM",61,76,750000.0,1000.0,20,174
252059,S. Abdul Samed,Salis Abdul Samed,CDM,61,70,700000.0,2000.0,21,180
252098,E. Valderrey,Ely Antonio Valderrey Medino,"CM, LM, RM",61,61,130000.0,500.0,35,174
252148,T. Chukwuani,Tochi Phil Chukwuani,CM,61,75,750000.0,800.0,18,179
252165,S. Van Dessel,Stan Van Dessel,"CM, CDM, CAM",61,74,775000.0,1000.0,19,169
252241,D. Rouyard,Davy Rouyard,GK,61,73,700000.0,2000.0,21,194
252255,Barredo,Pablo Barredo Calvo,GK,61,74,650000.0,500.0,17,177
252260,P. Sturm,Philipp Sturm,RM,61,68,675000.0,1000.0,22,176
252301,D. Fage,Dylan Raphaël Colette Fage,"RWB, RB",61,67,500000.0,2000.0,22,178
252302,Y. Larouci,Yasser Larouci,LB,61,77,825000.0,2000.0,20,175
252421,M. Al Dawsari,Mohammed Al Dawsari,"RB, RM",61,71,700000.0,2000.0,21,168
252547,R. Adebisi,Rio Adesola Frederick Adebisi,"RB, LB",61,70,675000.0,1000.0,20,175
252599,S. Sanna,Sam Sanna,"RWB, CDM",61,71,700000.0,1000.0,22,170
252794,Adrián Bernabé,Adrián Bernabé García,"CAM, LW, LB",61,76,800000.0,4000.0,20,175
252796,M. Whittaker,Morgan Whittaker,"ST, RW",61,75,800000.0,4000.0,20,183
252916,Nacho Ramón,Ignacio Ramón del Valle,ST,61,70,750000.0,3000.0,22,186
252975,B. Traoré,Boubacar Traoré,CM,61,76,775000.0,2000.0,19,183
253121,I. Soumaré,Issa Soumaré,"RW, RM, ST",61,72,725000.0,2000.0,20,182
253161,J. Mensah,Jacob Kwabena Mensah,CB,61,68,600000.0,1000.0,20,183
253179,O. Yaisien,Omar Yaisien,"CAM, LM",61,71,725000.0,500.0,21,176
253235,M. Ñamandú,Marcelino Nicolás Ñamandú Ojeda,CM,61,70,725000.0,500.0,21,176
253607,C. Ramos,Carlos Ramos,CDM,61,69,700000.0,500.0,22,178
253627,W. Rojas,Widen Rojas Jou,GK,61,64,300000.0,500.0,28,181
253774,E. García,Esli Samuel García Cordero,"LW, LM",61,73,800000.0,500.0,20,165
253779,D. García,Diego Leonardo García Veneri,"CAM, LM",61,61,350000.0,500.0,27,176
253799,M. Acuña,Moisés Manuel Acuña Morales,"CB, RB",61,66,450000.0,500.0,24,178
253814,Y. Velasco,Yeferson José Velasco Leal,CDM,61,61,90000.0,500.0,35,176
253828,R. Flores,Robinson Daniel Flores Barrios,CM,61,70,725000.0,500.0,23,179
253840,D. Valdés,Diego Enrique Valdés Guerrero,GK,61,65,350000.0,500.0,27,184
253875,L. Colmenarez,Luis Enrique Colmenárez Gutiérrez,"RB, LB",61,61,230000.0,500.0,32,176
253898,J. Ramírez,Jeizon Jesús Ramírez Chacón,RM,61,73,800000.0,1000.0,20,169
253921,D. Angarita,Douglar Alexander Angarita Martínez,ST,61,63,425000.0,500.0,25,180
253996,T. Burey,Tyler Burey,"ST, LW",61,77,875000.0,2000.0,20,187
254172,G. Vallecilla,Exon Gustavo Vallecilla Godoy,CB,61,74,750000.0,1000.0,22,190
254188,W. Tandazo,Walter Angello Tandazo Silva,CM,61,70,725000.0,500.0,21,164
254191,R. Rivas,Roberto Carlos Rivas Rivera,GK,61,61,35000.0,500.0,36,186
