,sofifa_id,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,age,height_cm
16619,243949,M. Żukowski,Mateusz Żukowski,"RB, LM",58,74,500000.0,750.0,19,185
16620,244090,L. Schaffran,Leon Valentin Schaffran,GK,58,68,400000.0,2000.0,22,186
16621,244397,H. Geelmuyden,Herman Hammy Geelmuyden,RW,58,77,525000.0,550.0,19,175
16622,244615,B. García,Brian Alberto García Carpizo,LM,58,66,450000.0,2000.0,23,168
16623,244937,A. Koshi,Andi Koshi,"CAM, CM",58,69,450000.0,2000.0,20,175
16624,244961,T. Johnson,Travis Joel Gary Johnson,RB,58,70,475000.0,1000.0,20,180
16625,245074,Choi Young Eun,최영은 Young Eun Choi,GK,58,63,240000.0,1000.0,25,189
16626,245088,M. Al Haeti,Mohammed Ahmed Alhaeti,GK,58,63,240000.0,3000.0,25,186
16627,245127,M. Sopoćko,Mateusz Sopoćko,CM,58,68,450000.0,700.0,22,175
16628,245281,I. Shopane,Itumeleng Shopane,"ST, RW, LW",58,64,325000.0,500.0,24,177
16629,245458,M. Wiśniewski,Michał Wiśniewski,LM,58,66,450000.0,2000.0,22,181
16630,245475,D. Pakulski,Dawid Pakulski,"CAM, RM",58,67,450000.0,1000.0,22,174
16631,245503,S. Janneh,Saikou Janneh,ST,58,70,500000.0,5000.0,21,184
16632,245506,H. Al Sibyani,Hani Ismaeel Al-Sebyani,LB,58,66,425000.0,5000.0,22,175
16633,246052,A. Long,Adam Long,CB,58,73,450000.0,700.0,20,183
16634,246054,J. Weir,Jensen Guy Weir,CM,58,73,475000.0,900.0,19,178
16635,246092,A. Reghba,Ali Reghba,CF,58,72,500000.0,10000.0,21,180
16636,246168,B. Krasniqi,Bledian Krasniqi,"CM, CDM",58,75,525000.0,2000.0,20,173
16637,246240,H. Bernat,Hans Christian Bernat,GK,58,69,375000.0,1000.0,20,192
16638,246259,A. Grijalva,Axel Said Grijalva Soto,CB,58,72,450000.0,5000.0,20,177
16639,246296,K. Etete,Kion Reece Etete,ST,58,78,575000.0,7000.0,19,194
16640,246345,Jo Jin Woo,Jin Woo Jo,CB,58,72,475000.0,950.0,21,189
16641,246349,D. Markanday,Dilan Kumar Markanday,RM,58,76,525000.0,6000.0,19,175
16642,246452,S. Bouzar,Samir Bouzar Essaidi,"RB, CB",58,66,425000.0,900.0,21,184
16643,246647,L. Hetemi,Lundrim Hetemi,"CM, CDM",58,67,450000.0,1000.0,21,170
16644,246758,J. Tauriainen,Julius Mikael Tauriainen,"CM, LWB",58,70,500000.0,650.0,20,173
16645,247022,J. Zetterström,Jacob Mikael Widell Zetterström,GK,58,66,400000.0,850.0,22,197
16646,247289,Bruno Bertinato,Bruno Oliveira Bertinato,GK,58,65,350000.0,2000.0,23,194
16647,247421,H. Fujii,藤井 陽也,CB,58,69,425000.0,750.0,20,187
16648,247528,C. Ndaba,Corrie Richard Ndaba,CB,58,72,475000.0,1000.0,21,188
16649,247561,Guo Wei,国威,GK,58,58,110000.0,1000.0,31,190
16650,247894,Ș. Fara,Ștefan Brian Fara,GK,58,68,375000.0,500.0,20,189
16651,247913,L. Miller,Lewis Miller,"RB, RWB",58,67,425000.0,500.0,20,187
16652,248183,V. Yuel,Valentino Kuach Yuel,"ST, RW",58,58,230000.0,650.0,26,182
16653,248300,M. Singh,Manvir Singh,"RM, RWB, ST",58,61,275000.0,650.0,25,188
16654,248302,A. Mehta,Ashutosh Mehta,RB,58,58,180000.0,600.0,30,178
16655,248317,M. Soosairaj,Michael Soosairaj,"LB, LM",58,61,250000.0,600.0,26,174
16656,248328,T. Allen,Taylor Ellis Allen,"RW, ST",58,69,450000.0,3000.0,21,178
16657,248340,B. Monshi,Bader Mohammed Munshi,"CDM, CM",58,68,425000.0,3000.0,22,178
16658,248472,M. Lavinier,Marcel Edwin Rodrigues Lavinier,"RB, CB",58,74,525000.0,7000.0,20,180
16659,248668,R. Matis,Răzvan Bogdan Matiș,"LM, RM, CAM",58,75,525000.0,1000.0,20,178
16660,248680,C. Grameni,Constantin Grameni,"CDM, CM",58,76,500000.0,500.0,18,178
16661,248688,O. Cooper,Oliver Cooper,"CAM, RW, LW",58,70,500000.0,3000.0,21,174
16662,248814,N. Korkmaz,Nurettin Korkmaz,LM,58,74,525000.0,1000.0,19,172
16663,248826,T. Secchi,Thomas Secchi,GK,58,64,250000.0,600.0,24,185
16664,248836,W. Al Ahmed,Waleed Abdul Wahab Al Ahmad,CB,58,68,425000.0,2000.0,22,189
16665,250865,Z. Jeacock,Zachary Jeacock,GK,58,72,425000.0,2000.0,20,191
16666,250878,T. French,Tyler Jay French,"CB, RWB",58,66,425000.0,500.0,22,186
16667,251018,T. Sinclair,Tyrese Sinclair,ST,58,71,500000.0,3000.0,20,175
16668,251298,O. Hanin,Omer Hanin,GK,58,65,350000.0,2000.0,23,190
16669,251332,R. Bouallak,Ryan Bouallak,GK,58,70,450000.0,1000.0,21,190
16670,251345,A. Mair,Archie Mair,GK,58,75,475000.0,3000.0,20,198
16671,251407,J. Young,Jack Young,"CM, CDM",58,75,525000.0,5000.0,20,171
16672,251433,B. Voll,Ben Alexander Voll,GK,58,69,375000.0,950.0,20,195
16673,251453,D. Langley,Daniel Langley,GK,58,75,475000.0,3000.0,20,201
16674,251796,Y. Türk,Yusuf Türk,ST,58,64,325000.0,2000.0,23,181
16675,251879,M. Șerban,Marian Cristinel Șerban,"CDM, CM",58,68,425000.0,950.0,20,176
16676,251881,I. Mitran,Ionuţ Radu Mitran,"RB, CB",58,73,475000.0,1000.0,19,178
16677,251897,J. Rowe,Jai Tyler Rowe,"RB, RWB",58,74,500000.0,1000.0,19,175
16678,251924,N. Zohoré,Guede Nathan Zohoré,CB,58,75,500000.0,800.0,20,188
16679,252046,D. Youfeigane,Dominique Youfeigane,GK,58,70,450000.0,750.0,21,188
16680,252252,P. Koller,Paul-Friedrich Koller,CB,58,72,450000.0,950.0,19,186
16681,252305,C. Evans,Cameron James Evans,CB,58,73,450000.0,3000.0,20,182
16682,252500,K. Bieszczad,Kacper Bieszczad,GK,58,71,400000.0,500.0,18,192
16683,252534,M. Rodríguez Vejar,Maximiliano Alexander Rodríguez Vejar,ST,58,65,425000.0,1000.0,21,172
16684,252592,A. Bakhat,Anas Bakhat,"CM, CAM",58,69,450000.0,750.0,21,180
16685,252772,K. Ouattara,Kalpi Wilfried Ouattara,"LB, LWB",58,64,300000.0,700.0,22,174
16686,252862,T. White,Thomas White,"CM, CDM",58,63,300000.0,2000.0,24,178
16687,252923,E. Games,Edgar Games González,CM,58,72,500000.0,2000.0,20,179
16688,253069,M. Al Hassawi,Mohammed Jafar Al-Hasawi,GK,58,58,100000.0,2000.0,32,186
16689,253120,B. Kone,Benjamin Lhassine Kone,"LW, CM",58,70,500000.0,5000.0,21,180
16690,253165,M. Sarıkaya,Muhammed Emin Sarıkaya,RB,58,76,500000.0,3000.0,19,182
16691,253309,K. Alaníz,Kevin Nicolás Alaníz Acuña,CAM,58,71,475000.0,500.0,18,172
16692,253351,B. Rivera,Bryan Steven Rivera Andrango,LB,58,63,275000.0,500.0,24,179
16693,253383,K. Yengi,Kusini Yengi,"ST, RM",58,69,450000.0,850.0,22,189
16694,253406,J. Reckert,Jan Reckert,GK,58,66,400000.0,550.0,24,188
16695,253410,J. Hupe,Jonas Hupe,GK,58,70,450000.0,550.0,21,200
16696,253412,T. Magee,Tyreek Magee,CAM,58,69,450000.0,2000.0,21,182
16697,253475,M. Papela,Matondo-Merveille Papela,"CM, RB",58,73,500000.0,3000.0,20,174
16698,253585,F. Duclós,Francisco Elías Duclós Flores,CB,58,64,275000.0,500.0,25,183
16699,254113,C. Campbell,Chem Campbell,CAM,58,78,550000.0,4000.0,18,180
16700,254552,K. Harratt,Kian Harratt,ST,58,76,525000.0,1000.0,19,179
16701,254643,Z. Bailey,Zico Bailey,RB,58,65,375000.0,900.0,20,170
16702,254736,R. Vera,Rodrigo Francisco Vera Encina,CM,58,61,275000.0,500.0,25,178
16703,254858,C. Saydee,Christian Saydee,ST,58,75,525000.0,4000.0,19,181
16704,254870,Lee Pung Yeon,Pung Yeon Lee,CB,58,71,475000.0,750.0,21,189
16705,254925,J. March,Joshua Thomas March,ST,58,65,400000.0,3000.0,24,175
16706,254999,K. Dohi,土肥 航大,"CM, CF",58,70,500000.0,1000.0,20,180
16707,255003,S. Ayukawa,鮎川 峻,"ST, CF",58,69,450000.0,1000.0,19,164
16708,255091,R. Nuñez,Richard Gustavo Núñez,CM,58,66,450000.0,500.0,23,168
16709,255157,Y. Oda,小田 裕太郎,CF,58,71,475000.0,1000.0,19,181
16710,255212,G. Caschili,Gabi Caschili,CM,58,77,500000.0,500.0,17,171
16711,255224,S. Zobo,Stéphane Thierry Zobo,ST,58,69,450000.0,1000.0,20,180
16712,255247,A. Dumitrescu,Andres Mihai Dumitrescu,LB,58,70,475000.0,1000.0,20,178
16713,255332,Riuler,Riuler de Oliveira Faustino,"CDM, CM",58,65,375000.0,700.0,23,177
16714,255335,J. Marshall-Rutty,Jahkeele Marshall-Rutty,"RM, LM",58,80,650000.0,500.0,17,175
16715,255367,Han Jung Woo,Jeong-Woo Han,"RM, CAM",58,64,325000.0,600.0,22,169
16716,255403,D. Ovando,Denilson Josué Ovando Ramírez,RW,58,79,650000.0,900.0,19,181
16717,255411,B. Duke,Bryce Duke,"CM, CAM",58,73,500000.0,1000.0,20,170
16718,255430,M. Barbery,Mario Gabriel Barbery Gil,CM,58,76,525000.0,500.0,19,173
16719,255439,Y. Matsumura,松村 優太,RM,58,72,500000.0,1000.0,20,173
16720,255474,M. Helm,Mark Helm,"CAM, CM",58,71,475000.0,3000.0,19,178
16721,255582,A. Ichikawa,市川 暉記,GK,58,65,350000.0,550.0,22,190
16722,255639,Y. Rivas,Yackson Stiven Rivas,ST,58,67,450000.0,500.0,19,178
16723,255644,F. Krebs,Florian Krebs,CM,58,66,450000.0,750.0,22,188
16724,255675,X. Flores,Xavier Andrés Flores Phillips,CM,58,71,475000.0,500.0,19,173
16725,255717,J. Mero,John Jairo Mero Reascos,GK,58,61,210000.0,500.0,26,188
16726,255722,S. Estacio,Silvano Denilson Estacio Mina,"RM, CAM",58,72,475000.0,500.0,19,173
16727,255755,J. de Vries,Jack de Vries,"RM, ST",58,72,475000.0,800.0,19,183
16728,255767,M. Toure,Mohamed Toure,"LM, ST",58,76,500000.0,500.0,17,186
16729,255831,Shin Won Ho,Won Ho Shin,"LB, LM",58,69,425000.0,1000.0,20,176
16730,255868,Heo Yul,Yool Heo,ST,58,75,550000.0,850.0,20,193
16731,255930,B. Garrity,Benjamin Matthew Garrity,CM,58,65,400000.0,2000.0,24,182
16732,255964,J. Miers,José Eduardo Miers Zárate,GK,58,71,425000.0,500.0,20,192
16733,255980,J. Kabia,Jaze Kabia,"RM, ST, LM",58,70,500000.0,1000.0,20,175
16734,255989,J. Cabezudo,Jorge Denilson Cabezudo Ormeño,GK,58,69,375000.0,500.0,19,180
16735,256028,I. Achara,Ifunanyachi Achara,"RM, LM, ST",58,64,325000.0,1000.0,23,178
16736,256152,A. Oliveros,Auli Alexander Oliveros Estrada,RM,58,76,525000.0,500.0,19,175
16737,256164,T. Simpson,Tyreece Tyson Nesbett Simpson,ST,58,70,475000.0,1000.0,19,186
16738,256173,C. Adorno,Carlos Mauricio Adorno Patiño,GK,58,73,425000.0,500.0,20,174
16739,256179,J. Escate,Jeremi Aldair Escate Gallegos,CM,58,72,475000.0,500.0,19,181
16740,256321,J. Hernández,Javier Hernández Sánchez,ST,58,69,450000.0,3000.0,21,172
16741,256401,S. Seiler,Stephan Vinicius Seiler,"CM, RM, RB",58,70,500000.0,2000.0,20,174
16742,256449,Christian Marques,Christian Fernandes Marques,CB,58,80,625000.0,3000.0,18,187
16743,256473,J. Moon,Jasper Moon,CB,58,70,450000.0,4000.0,20,186
16744,256530,A. Aravena,Alexander Ernesto Aravena Guzmán,ST,58,73,475000.0,900.0,18,175
16745,256696,D. Ghindovean,Darius Dacian Ghindovean,"CM, CAM, LM",58,66,450000.0,850.0,19,181
16746,256750,Y. Sato,佐藤 瑶大,"CB, RB",58,64,300000.0,2000.0,22,183
16747,256778,A. Lind,Alexander Lind,ST,58,74,525000.0,1000.0,19,186
16748,256813,N. Gordon,Nico Gordon,"CB, RB",58,71,450000.0,2000.0,19,183
16749,256877,J. Hawkins,Jalen Hawkins,RM,58,72,500000.0,2000.0,20,177
16750,256954,J. Sterner,Jonas Sterner,"CM, LB, RB",58,70,475000.0,2000.0,19,180
16751,257082,M. Liesegang,Marius Liesegang,GK,58,65,350000.0,2000.0,21,189
16752,257099,K. Tachibanada,橘田 健人,"CDM, CM",58,65,375000.0,2000.0,23,168
16753,257149,M. Schulze,Moritz Schulze,GK,58,70,425000.0,1000.0,20,190
16754,257299,I. Kaczmarski,Iwo Kaczmarski,"CDM, CM",58,79,600000.0,500.0,17,183
16755,257337,D. Warchoł,Damian Warchoł,"CAM, ST",58,61,275000.0,1000.0,25,183
16756,257392,J. Kroesen,Jaimy Kroesen,GK,58,71,400000.0,500.0,18,184
16757,257473,M. Fornalczyk,Mariusz Fornalczyk,LM,58,73,475000.0,550.0,18,177
16758,257503,L. Klatte,Luis Klatte,GK,58,68,400000.0,950.0,21,186
16759,257716,S. Colakovski,Stefan Colakovski,RW,58,66,450000.0,2000.0,21,177
16760,257738,G. Honciu,Georgian Honciu,"CAM, CM",58,58,160000.0,1000.0,32,181
16761,257792,A. Allemeersch,Arthur Allemeersch,ST,58,72,475000.0,2000.0,19,183
16762,257837,M. Tsoungui,Marc Fred Tsoungui,"LB, CB",58,73,450000.0,650.0,18,180
16763,258000,L. Knöferl,Lorenz Knöferl,"CAM, CF",58,77,525000.0,500.0,18,179
16764,258047,J. Henderson,Jay Henderson,"RWB, LWB",58,73,475000.0,650.0,19,168
16765,258220,F. Kara,Furkan Kara,"LB, CB",58,70,475000.0,2000.0,20,179
16766,258313,F. Schneider,Fabio Schneider,"CM, CAM",58,72,475000.0,2000.0,18,184
16767,258362,Phelipe,Phelipe Megiolaro Alves,GK,58,66,400000.0,850.0,22,185
16768,258377,A. Németh,András Németh,"ST, CF, CAM",58,79,650000.0,1000.0,18,187
16769,258445,Rafael Bandeira,Rafael Alexandre Bandeira Fonseca,"RB, RM",58,70,475000.0,750.0,20,182
16770,258460,F. Cousin-Dawson,Finn Cousin-Dawson,RB,58,71,450000.0,850.0,18,184
16771,258462,K. Scales,Kian Scales,"RM, CM",58,71,475000.0,2000.0,19,179
16772,258470,R. Ponti,Ryan Ponti,"LW, LM",58,67,450000.0,1000.0,23,185
16773,258605,B. Šatkus,Benas Šatkus,CB,58,68,425000.0,1000.0,20,192
16774,258617,J. Ngouabi,Jason Ngouabi Lougagui,"CB, CDM",58,76,475000.0,500.0,18,197
16775,258689,Diego Bri,Diego Vicente Bri Carrazoni,"LW, RW",58,74,525000.0,1000.0,18,172
16776,258717,E. Ring,Erik Ring,"ST, RW",58,73,475000.0,950.0,19,185
16777,258772,J. Buchta,Julian Buchta,RWB,58,67,425000.0,1000.0,20,182
16778,258776,C. Barker,Charlie Mel Barker,RB,58,74,500000.0,500.0,18,180
16779,258825,V. Schippers,Vincent Schippers,RB,58,68,425000.0,1000.0,20,182
16780,258890,F. Dele-Bashiru,Fisayo Dele-Bashiru,"CM, CAM",58,73,500000.0,950.0,20,176
16781,258906,W. Gnonto,Degnand Wilfried Gnonto,"CF, LM, ST",58,80,650000.0,650.0,17,170
16782,258913,F. Irorere,Felix Omoruyi Irorere,CB,58,73,450000.0,1000.0,19,195
16783,258930,C. Archer,Cameron Archer,ST,58,75,525000.0,6000.0,19,186
16784,258931,H. Roberts,Haydon Roberts,CB,58,75,500000.0,4000.0,19,180
16785,258973,M. Fofana,Mamadou Fofana,"CM, CDM",58,67,450000.0,850.0,20,177
16786,258982,C. Cortés,Carlos Manuel Cortés Barreiro,ST,58,69,450000.0,550.0,19,188
16787,259032,T. Jenks,Teddy Christopher Graham Jenks,"CM, CAM",58,75,525000.0,850.0,19,192
16788,259081,M. Nyeman,Moses Nyeman,"CDM, CM",58,77,475000.0,500.0,17,165
16789,259083,S. Diarrassouba,Salifou Diarrassouba,"CAM, LM",58,75,525000.0,1000.0,19,166
16790,259111,J. Fory,Jimer Esteban Fory Mejía,RM,58,75,525000.0,500.0,19,187
16791,259115,T. Thomas,Trazié Thomas Zai,CM,58,66,450000.0,2000.0,22,172
16792,259163,M. Hilgers,Mees Hilgers,"CB, RB",58,73,450000.0,1000.0,20,186
16793,259167,V. Molchan,Vladislav Molchan,CB,58,67,425000.0,750.0,20,188
16794,259187,E. Oubella,Elias Oubella,CB,58,72,450000.0,950.0,20,187
16795,259215,F. Mendy,Formose Mendy,"CB, RB",58,69,425000.0,750.0,20,191
16796,259257,Lluis Tarrés,Lluis Tarrés Campos,GK,58,72,425000.0,900.0,20,189
16797,259292,J. Maher,Jack Maher,CB,58,68,425000.0,900.0,21,190
16798,259353,J. Daley,Jesse Daley,CM,58,67,450000.0,950.0,23,175
16799,259354,I. Al Nakhli,Ibrahim Al Nakhli,"CB, CDM",58,65,375000.0,3000.0,24,178
16800,259389,L. Robinson,Luke Robinson,"LB, LWB",58,72,475000.0,500.0,19,176
16801,259398,L. Sánchez,Luis Gustavo Sánchez Saucedo,"CB, LB",58,66,425000.0,5000.0,21,182
16802,259624,M. Romero,Matías Romero Andrade,ST,58,74,525000.0,500.0,19,179
16803,259627,J. Hettwer,Julian Hettwer,"CF, RM",58,70,475000.0,650.0,18,187
16804,259673,M. Bruns,Max Bruns,CM,58,74,525000.0,650.0,18,183
16805,259677,A. Robertson,Alex Robertson,CM,58,81,650000.0,500.0,18,176
16806,259716,D. Svensson,Daniel Svensson,"LWB, LM",58,70,475000.0,1000.0,19,178
16807,259724,C. M'Mombwa,Charles M'Mombwa,CAM,58,67,450000.0,800.0,23,164
16808,259869,J. Tchamadeu,Junior Tchamadeu,"RWB, RB",58,71,450000.0,500.0,17,180
16809,259915,J. Gal,Jeffrey Gal,GK,58,61,190000.0,550.0,28,187
16810,259922,V. Dahlström,Villiam Dahlström,"ST, LW",58,64,325000.0,700.0,24,186
16811,260012,L. Lewis,Luca Lewis,GK,58,72,425000.0,650.0,20,193
16812,260016,D. Berisha,Dion Berisha,"LM, CAM",58,77,525000.0,1000.0,18,181
16813,260018,D. Odumosu,David Odumosu,GK,58,73,425000.0,500.0,20,185
16814,260031,W. Bogado,Walter Benito Bogado González,"LM, LW",58,65,425000.0,500.0,22,176
16815,260078,L. Rosenlöcher,Linus Rosenlöcher,"LB, LM",58,68,425000.0,1000.0,20,183
16816,260126,A. Griger,Adam Griger,ST,58,77,500000.0,900.0,17,192
16817,260190,P. Nwadike,Patrick Nwadike,CB,58,65,375000.0,650.0,22,190
16818,260301,M. Musolitin,Mykola Musolitin,RB,58,67,425000.0,1000.0,22,177
16819,260330,I. Ouchi,大内 一生,GK,58,67,375000.0,500.0,20,184
16820,260349,N. Abe,阿部 伸行,GK,58,58,25000.0,900.0,37,186
16821,260362,K. Tachikawa,立川 小太郎,GK,58,63,250000.0,550.0,24,188
16822,260418,A. García,Aristeo García Moreno,CB,58,65,375000.0,1000.0,22,180
16823,260465,J. Meerstadt,Jason Meerstadt,"CDM, CM",58,70,450000.0,850.0,19,186
16824,260483,G. Nnachi,Clelio Gustavo Nnachi Espinoza,"RW, RM",58,73,475000.0,500.0,19,179
16825,260512,F. Abastoflor,Freddy Alessandro Abastoflor Molina,LW,58,58,210000.0,500.0,28,169
16826,260523,P. Aaronson,Paxten Aaronson,CAM,58,76,500000.0,500.0,17,170
16827,260528,K. ElMedkhar,Kalil ElMedkhar,LM,58,70,500000.0,1000.0,21,188
16828,260531,L. Bodnar,Luke Bodnar,"CB, CM",58,66,425000.0,700.0,21,185
16829,260616,A. Saldaña,Adam Esparza Saldaña,CM,58,73,475000.0,800.0,19,173
16830,260621,S. Owusu,Solomon Owusu,CB,58,63,275000.0,850.0,25,176
16831,260687,K. McDonald,Kornell MacDonald,"RB, RWB",58,70,475000.0,1000.0,19,178
16832,260736,V. Rodríguez,Diego Valentín Rodríguez Alonso,LWB,58,73,475000.0,500.0,20,173
16833,260863,W. Suzuki,Wadi Ibrahim Suzuki,ST,58,75,525000.0,500.0,18,192
16834,260891,H. Osman,Haqi Osman,LM,58,76,525000.0,1000.0,19,173
16835,260924,J. Frommann,Julian Philipp Frommann,"CDM, CB",58,74,500000.0,1000.0,18,188
16836,260927,K. Chauke,Kgaogelo Chauke,"RM, CM",58,75,525000.0,3000.0,18,177
16837,260992,K. Wachowiak,Krystian Wachowiak,LB,58,71,475000.0,650.0,19,175
16838,261007,R. Werthmüller,Ruwen Werthmüller,"ST, RW",58,72,500000.0,5000.0,20,177
16839,261030,S. Adjei,Simon Karlsson Adjei,ST,58,59,240000.0,800.0,27,192
16840,261035,Z. Inoussa,Zeidane Inoussa,RW,58,76,525000.0,750.0,19,172
16841,261085,A. Ndour,Alioune Badou Ndour,RW,58,66,450000.0,800.0,23,183
16842,261197,R. Castellanos,Robert Castellanos,CB,58,67,425000.0,1000.0,23,188
16843,261245,D. Pereira,Daniel Pereira,CM,58,72,500000.0,1000.0,20,175
16844,261247,E. Cabezas,Esnaider Eliecer Cabezas Castillo,CB,58,66,425000.0,500.0,22,179
16845,261280,L. Sprekelmeyer,Luis Sprekelmeyer,CB,58,70,450000.0,500.0,19,186
16846,261332,T. Rapnouil,Tom Rapnouil Zarandona,"CDM, LB, LM",58,69,425000.0,900.0,20,188
16847,261358,Y. Sylla,Youssuf Sylla,ST,58,76,525000.0,1000.0,18,180
16848,261379,C. Meza,Carlos Daniel Meza Villa,CDM,58,74,500000.0,500.0,18,161
16849,261430,S. Rodríguez,Salvador Rodríguez Morales,"CM, CDM",58,71,475000.0,1000.0,19,178
16850,261449,M. Johnen,Marcel Johnen,GK,58,74,450000.0,500.0,18,186
16851,261457,B. Willumsson,Brynjólfur Darri Willumsson,ST,58,70,500000.0,700.0,20,185
16852,261460,P. Weah,Patrick Weah,"RW, LW",58,76,500000.0,500.0,17,185
16853,261462,P. Hernández,Pedro Hernández García,LB,58,68,425000.0,2000.0,20,176
16854,261469,E. Abreu,Enderson Javier Abreu García,CM,58,68,450000.0,500.0,20,165
16855,261480,E. Ruiz,Emerson Eduardo Ruiz Rojas,"CB, CDM",58,71,450000.0,500.0,18,168
16856,261505,B. Ruiz,Bryan Leonel Ruiz Zerpa,LB,58,77,500000.0,500.0,18,170
16857,261520,J. Geusens,Jay-Dee Geusens,CM,58,74,525000.0,1000.0,19,185
16858,261535,M. Acosta,Marcelo Rubén Acosta Ríos,CM,58,68,450000.0,500.0,20,175
16859,261542,O. Molleda,Ouens José Molleda Primera,LM,58,68,450000.0,500.0,22,165
16860,261564,M. Sánchez,Maykol Antonio Sánchez Arancibia,ST,58,74,525000.0,550.0,19,180
16861,261567,P. Cabel,Piero Alexander Cabel Albarran,"RW, LW",58,67,450000.0,500.0,19,177
16862,261611,M. Mitsuta,満田 誠,"RW, CAM",58,67,450000.0,2000.0,21,170
16863,261618,Leonço,Tiago De Leonco,ST,58,58,210000.0,3000.0,28,185
16864,261650,Y. Cassubie,Yohan Cassubie,"CDM, RB",58,65,375000.0,800.0,20,184
16865,261687,S. Breza,Sebastian Breza,GK,58,65,350000.0,3000.0,23,193
16866,261697,F. García,Franco Natanael García Barboza,ST,58,64,325000.0,500.0,23,178
16867,261705,R. Hope-Gund,Rio Hope-Gund,CB,58,68,425000.0,900.0,21,185
16868,261732,T. Bloxham,Tom Bloxham,ST,58,72,475000.0,500.0,17,195
16869,261815,M. Bangré,Mamady Alex Bangré,LM,58,74,525000.0,1000.0,20,170
16870,261824,J. Pérez,Jimmy Maguin Pérez Rodríguez,"CM, CDM",58,68,450000.0,500.0,20,175
16871,261948,A. Parsons,Alex Parsons,"RW, LW",58,72,500000.0,900.0,21,180
16872,261972,M. Sanhouse,Manuel Alejandro Sanhouse Santiago,GK,58,64,275000.0,500.0,21,178
16873,262066,J. Troya,Jefferson Alberto Troya Vera,"RM, RW",58,69,450000.0,500.0,20,183
16874,262069,Y. Pandor,Yannick Pandor,GK,58,68,375000.0,2000.0,20,178
16875,262135,D. Wolfe,David Møller Wolfe,"LB, LW, RW",58,71,475000.0,500.0,19,185
16876,262136,L. Britton,Louis Britton,ST,58,70,500000.0,5000.0,20,193
16877,262141,A. Calut,Alexandro Calut,LB,58,73,450000.0,700.0,18,180
16878,262156,H. Tebily,Hermann Tebily,ST,58,72,475000.0,800.0,19,182
16879,262288,A. Al Harthi,Abdulrahman Al Harthi,"RM, LM",58,66,450000.0,3000.0,22,177
16880,262349,F. Winther,Felix Vrede Winther,CM,58,68,450000.0,650.0,21,185
16881,262368,K. Davis,Kenny Davis,CM,58,58,130000.0,2000.0,33,172
16882,262385,F. Freissegger,Florian Freissegger,"RB, RM",58,68,425000.0,1000.0,20,184
16883,262424,S. Mogoșanu,Sorin Mogoșanu,GK,58,60,170000.0,1000.0,28,180
16884,262466,A. Nastos,Anestis Nastos,"CB, CDM",58,58,130000.0,1000.0,32,182
16885,262497,Unai Marino,Unai Marino Alkorta,GK,58,71,450000.0,650.0,21,185
16886,262536,D. Stirpe,Daniel Stirpe Fileni,RB,58,74,500000.0,500.0,18,176
16887,262593,M. Seiffert,Moritz Seiffert,LW,58,66,450000.0,600.0,20,180
16888,262599,J. Schuurman,Job Schuurman,GK,58,67,400000.0,1000.0,22,190
16889,262632,V. Cherny,Vladislav Cherny,CAM,58,76,525000.0,1000.0,18,178
16890,262644,C. Makreckis,Cebrail Makreckis,"RM, CAM, LM",58,66,450000.0,650.0,21,181
16891,262646,M. Biegański,Mikołaj Biegański,GK,58,70,425000.0,500.0,19,190
16892,262665,K. Schmidt,Kenneth Schmidt,CB,58,70,450000.0,500.0,19,186
16893,262671,S. Risch,Sascha Risch,"LB, LM",58,67,425000.0,550.0,21,178
16894,262678,D. Sokół,Dominik Sokół,ST,58,67,450000.0,850.0,22,185
16895,262687,D. Kąkolewski,Dominik Kąkolewski,GK,58,63,240000.0,1000.0,25,192
16896,262692,P. Czarnowski,Patryk Czarnowski,ST,58,62,300000.0,1000.0,23,180
16897,262694,M. Amedick,Maik Amedick,CDM,58,73,450000.0,500.0,19,184
16898,262708,T. Malbec,Tidiane Malbec,GK,58,69,375000.0,1000.0,19,187
16899,262721,M. Hansen,Mads Hansen,RW,58,74,525000.0,2000.0,18,188
16900,262731,C. Taylor,Connor Taylor,CB,58,71,450000.0,2000.0,19,190
16901,262752,C. Calzadilla,Carlos Daniel Calzadilla Durán,RM,58,74,525000.0,500.0,19,180
16902,262764,A. Dlugaiczyk,Alexander Dlugaiczyk,GK,58,58,25000.0,500.0,38,195
16903,262781,A. Cissoko,Abdoulaye Cissoko,CB,58,67,425000.0,900.0,21,191
16904,262806,T. Tymosiak,Tomasz Tymosiak,"CDM, CM",58,58,180000.0,850.0,28,182
16905,262816,J. N'Guessan,Jean N'Guessan,CM,58,74,525000.0,2000.0,18,177
16906,262818,Acín,Guillermo Acín Labrador,GK,58,67,375000.0,850.0,20,183
16907,262825,K. Knap,Karol Knap,"CDM, CAM",58,71,450000.0,850.0,19,180
16908,262845,R. Thorkelsson,Róbert Orri Thorkelsson,"CB, LB",58,72,450000.0,650.0,19,188
16909,262885,H. Muller,Hayden Muller,"CB, RB",58,74,500000.0,1000.0,19,191
16910,262888,D. Atmaca,Dildar Atmaca,LM,58,72,475000.0,500.0,18,174
16911,262900,M. Franke,Maximilian Franke,LW,58,70,475000.0,500.0,19,175
16912,262936,S. El-Faouzi,Soufiane El-Faouzi,CAM,58,76,525000.0,950.0,18,178
16913,262970,A. Zárate,Adelio Zárate,CM,58,66,450000.0,500.0,20,172
